source_domain,source_id,source_code,target_domain,target_id,target_code,match_type,confidence
CONVENIOS,acd94e8a-0f57-478f-ac60-bc8b815ea699,40035264,IDIS,dcd1fc03-df52-4986-b79a-fb454dedab9e,40035264-2021,NORMALIZED,0.9
CONVENIOS,acd94e8a-0f57-478f-ac60-bc8b815ea699,40035264,IDIS,3c7a426c-716e-4ac6-82f5-61f6f70f0b52,40035264-2022,NORMALIZED,0.9
CONVENIOS,acd94e8a-0f57-478f-ac60-bc8b815ea699,40035264,IDIS_BIP,dcd1fc03-df52-4986-b79a-fb454dedab9e,40035264,EXACT,1.0
CONVENIOS,acd94e8a-0f57-478f-ac60-bc8b815ea699,40035264,IDIS_BIP,3c7a426c-716e-4ac6-82f5-61f6f70f0b52,40035264,EXACT,1.0
IDIS,dcd1fc03-df52-4986-b79a-fb454dedab9e,40035264-2021,IDIS_BIP,dcd1fc03-df52-4986-b79a-fb454dedab9e,40035264,NORMALIZED,0.9
IDIS,dcd1fc03-df52-4986-b79a-fb454dedab9e,40035264-2021,IDIS_BIP,3c7a426c-716e-4ac6-82f5-61f6f70f0b52,40035264,NORMALIZED,0.9
IDIS,3c7a426c-716e-4ac6-82f5-61f6f70f0b52,40035264-2022,IDIS_BIP,dcd1fc03-df52-4986-b79a-fb454dedab9e,40035264,NORMALIZED,0.9
IDIS,3c7a426c-716e-4ac6-82f5-61f6f70f0b52,40035264-2022,IDIS_BIP,3c7a426c-716e-4ac6-82f5-61f6f70f0b52,40035264,NORMALIZED,0.9
CONVENIOS,66d9df13-7dcb-4d99-90fa-9da8fe56befe,40044112,IDIS,37af6f9d-3c2a-4c60-9917-c0bf7b8aa074,40044112-2022,NORMALIZED,0.9
CONVENIOS,66d9df13-7dcb-4d99-90fa-9da8fe56befe,40044112,IDIS,85b2eb1a-10c1-4713-9064-f0b49d400d39,40044112-2023,NORMALIZED,0.9
CONVENIOS,66d9df13-7dcb-4d99-90fa-9da8fe56befe,40044112,IDIS_BIP,37af6f9d-3c2a-4c60-9917-c0bf7b8aa074,40044112,EXACT,1.0
CONVENIOS,66d9df13-7dcb-4d99-90fa-9da8fe56befe,40044112,IDIS_BIP,85b2eb1a-10c1-4713-9064-f0b49d400d39,40044112,EXACT,1.0
IDIS,37af6f9d-3c2a-4c60-9917-c0bf7b8aa074,40044112-2022,IDIS_BIP,37af6f9d-3c2a-4c60-9917-c0bf7b8aa074,40044112,NORMALIZED,0.9
IDIS,37af6f9d-3c2a-4c60-9917-c0bf7b8aa074,40044112-2022,IDIS_BIP,85b2eb1a-10c1-4713-9064-f0b49d400d39,40044112,NORMALIZED,0.9
IDIS,85b2eb1a-10c1-4713-9064-f0b49d400d39,40044112-2023,IDIS_BIP,37af6f9d-3c2a-4c60-9917-c0bf7b8aa074,40044112,NORMALIZED,0.9
IDIS,85b2eb1a-10c1-4713-9064-f0b49d400d39,40044112-2023,IDIS_BIP,85b2eb1a-10c1-4713-9064-f0b49d400d39,40044112,NORMALIZED,0.9
CONVENIOS,a6a6e409-a196-4457-84a5-42b94de410b9,40028237,IDIS,55da738f-b5c0-4b23-b009-a703dc4da7df,40028237-2021,NORMALIZED,0.9
CONVENIOS,a6a6e409-a196-4457-84a5-42b94de410b9,40028237,IDIS,8eeff347-10c6-46e5-8122-153060c65f44,40028237-2023,NORMALIZED,0.9
CONVENIOS,a6a6e409-a196-4457-84a5-42b94de410b9,40028237,IDIS_BIP,55da738f-b5c0-4b23-b009-a703dc4da7df,40028237,EXACT,1.0
CONVENIOS,a6a6e409-a196-4457-84a5-42b94de410b9,40028237,IDIS_BIP,8eeff347-10c6-46e5-8122-153060c65f44,40028237,EXACT,1.0
IDIS,55da738f-b5c0-4b23-b009-a703dc4da7df,40028237-2021,IDIS_BIP,55da738f-b5c0-4b23-b009-a703dc4da7df,40028237,NORMALIZED,0.9
IDIS,55da738f-b5c0-4b23-b009-a703dc4da7df,40028237-2021,IDIS_BIP,8eeff347-10c6-46e5-8122-153060c65f44,40028237,NORMALIZED,0.9
IDIS,8eeff347-10c6-46e5-8122-153060c65f44,40028237-2023,IDIS_BIP,55da738f-b5c0-4b23-b009-a703dc4da7df,40028237,NORMALIZED,0.9
IDIS,8eeff347-10c6-46e5-8122-153060c65f44,40028237-2023,IDIS_BIP,8eeff347-10c6-46e5-8122-153060c65f44,40028237,NORMALIZED,0.9
CONVENIOS,82fdbbd1-958e-4e38-a0d8-623414abd2d9,40020934,IDIS,83997e64-aa3a-497d-a3ec-16acaa623fd9,40020934-2021,NORMALIZED,0.9
CONVENIOS,82fdbbd1-958e-4e38-a0d8-623414abd2d9,40020934,IDIS,29e3d914-d6a4-4d66-aff1-779fb2292aec,40020934-2024,NORMALIZED,0.9
CONVENIOS,82fdbbd1-958e-4e38-a0d8-623414abd2d9,40020934,IDIS_BIP,83997e64-aa3a-497d-a3ec-16acaa623fd9,40020934,EXACT,1.0
CONVENIOS,82fdbbd1-958e-4e38-a0d8-623414abd2d9,40020934,IDIS_BIP,29e3d914-d6a4-4d66-aff1-779fb2292aec,40020934,EXACT,1.0
IDIS,83997e64-aa3a-497d-a3ec-16acaa623fd9,40020934-2021,IDIS_BIP,83997e64-aa3a-497d-a3ec-16acaa623fd9,40020934,NORMALIZED,0.9
IDIS,83997e64-aa3a-497d-a3ec-16acaa623fd9,40020934-2021,IDIS_BIP,29e3d914-d6a4-4d66-aff1-779fb2292aec,40020934,NORMALIZED,0.9
IDIS,29e3d914-d6a4-4d66-aff1-779fb2292aec,40020934-2024,IDIS_BIP,83997e64-aa3a-497d-a3ec-16acaa623fd9,40020934,NORMALIZED,0.9
IDIS,29e3d914-d6a4-4d66-aff1-779fb2292aec,40020934-2024,IDIS_BIP,29e3d914-d6a4-4d66-aff1-779fb2292aec,40020934,NORMALIZED,0.9
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349-2019,NORMALIZED,0.9
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349-2020,NORMALIZED,0.9
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349-2022,NORMALIZED,0.9
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349-2021,NORMALIZED,0.9
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS_BIP,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349,EXACT,1.0
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS_BIP,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349,EXACT,1.0
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS_BIP,633d81c9-b9fa-469e-985e-0f9ec3863013,40018349,EXACT,1.0
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS_BIP,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349,EXACT,1.0
CONVENIOS,7570faee-2e9e-4ae1-8de2-a91d88a27784,40018349,IDIS_BIP,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349,EXACT,1.0
IDIS,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349-2019,IDIS_BIP,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349,NORMALIZED,0.9
IDIS,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349-2019,IDIS_BIP,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349,NORMALIZED,0.9
IDIS,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349-2019,IDIS_BIP,633d81c9-b9fa-469e-985e-0f9ec3863013,40018349,NORMALIZED,0.9
IDIS,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349-2019,IDIS_BIP,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349,NORMALIZED,0.9
IDIS,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349-2019,IDIS_BIP,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349,NORMALIZED,0.9
IDIS,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349-2020,IDIS_BIP,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349,NORMALIZED,0.9
IDIS,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349-2020,IDIS_BIP,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349,NORMALIZED,0.9
IDIS,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349-2020,IDIS_BIP,633d81c9-b9fa-469e-985e-0f9ec3863013,40018349,NORMALIZED,0.9
IDIS,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349-2020,IDIS_BIP,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349,NORMALIZED,0.9
IDIS,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349-2020,IDIS_BIP,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349,NORMALIZED,0.9
IDIS,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349-2022,IDIS_BIP,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349,NORMALIZED,0.9
IDIS,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349-2022,IDIS_BIP,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349,NORMALIZED,0.9
IDIS,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349-2022,IDIS_BIP,633d81c9-b9fa-469e-985e-0f9ec3863013,40018349,NORMALIZED,0.9
IDIS,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349-2022,IDIS_BIP,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349,NORMALIZED,0.9
IDIS,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349-2022,IDIS_BIP,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349,NORMALIZED,0.9
IDIS,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349-2021,IDIS_BIP,3b49c9b2-c85b-436f-ad0b-e2d75f79efec,40018349,NORMALIZED,0.9
IDIS,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349-2021,IDIS_BIP,c446bc63-50fa-4587-bbb4-5a7633e6962b,40018349,NORMALIZED,0.9
IDIS,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349-2021,IDIS_BIP,633d81c9-b9fa-469e-985e-0f9ec3863013,40018349,NORMALIZED,0.9
IDIS,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349-2021,IDIS_BIP,cfa7a723-a076-4957-ace0-fcc7c19df020,40018349,NORMALIZED,0.9
IDIS,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349-2021,IDIS_BIP,bc3c7f85-277e-43f4-8b57-70a39b12aec0,40018349,NORMALIZED,0.9
CONVENIOS,034a27a4-b028-46f8-9ab2-a8aa4eead7c0,40037635,IDIS,9d24977d-4ed9-4ee0-8d3f-7b2489955130,40037635-2022,NORMALIZED,0.9
CONVENIOS,034a27a4-b028-46f8-9ab2-a8aa4eead7c0,40037635,IDIS_BIP,9d24977d-4ed9-4ee0-8d3f-7b2489955130,40037635,EXACT,1.0
IDIS,9d24977d-4ed9-4ee0-8d3f-7b2489955130,40037635-2022,IDIS_BIP,9d24977d-4ed9-4ee0-8d3f-7b2489955130,40037635,NORMALIZED,0.9
CONVENIOS,d427680c-5ed9-4009-a504-794feed2b1b7,40058688,IDIS,c24c37cf-eb22-4a3e-af60-050e8921a74c,40058688-2023,NORMALIZED,0.9
CONVENIOS,d427680c-5ed9-4009-a504-794feed2b1b7,40058688,IDIS,710adafc-1b53-4674-87f0-1848ea5e4616,40058688-2024,NORMALIZED,0.9
CONVENIOS,d427680c-5ed9-4009-a504-794feed2b1b7,40058688,IDIS_BIP,c24c37cf-eb22-4a3e-af60-050e8921a74c,40058688,EXACT,1.0
CONVENIOS,d427680c-5ed9-4009-a504-794feed2b1b7,40058688,IDIS_BIP,710adafc-1b53-4674-87f0-1848ea5e4616,40058688,EXACT,1.0
IDIS,c24c37cf-eb22-4a3e-af60-050e8921a74c,40058688-2023,IDIS_BIP,c24c37cf-eb22-4a3e-af60-050e8921a74c,40058688,NORMALIZED,0.9
IDIS,c24c37cf-eb22-4a3e-af60-050e8921a74c,40058688-2023,IDIS_BIP,710adafc-1b53-4674-87f0-1848ea5e4616,40058688,NORMALIZED,0.9
IDIS,710adafc-1b53-4674-87f0-1848ea5e4616,40058688-2024,IDIS_BIP,c24c37cf-eb22-4a3e-af60-050e8921a74c,40058688,NORMALIZED,0.9
IDIS,710adafc-1b53-4674-87f0-1848ea5e4616,40058688-2024,IDIS_BIP,710adafc-1b53-4674-87f0-1848ea5e4616,40058688,NORMALIZED,0.9
CONVENIOS,55de4f0e-e776-46d4-952e-7050ec2b01af,40044138,IDIS,c4d03cfc-721c-4fc1-ada7-2de83174aeaa,40044138-2023,NORMALIZED,0.9
CONVENIOS,55de4f0e-e776-46d4-952e-7050ec2b01af,40044138,IDIS,43fb3796-176d-4761-8b73-918819fe565e,40044138-2024,NORMALIZED,0.9
CONVENIOS,55de4f0e-e776-46d4-952e-7050ec2b01af,40044138,IDIS_BIP,c4d03cfc-721c-4fc1-ada7-2de83174aeaa,40044138,EXACT,1.0
CONVENIOS,55de4f0e-e776-46d4-952e-7050ec2b01af,40044138,IDIS_BIP,43fb3796-176d-4761-8b73-918819fe565e,40044138,EXACT,1.0
IDIS,c4d03cfc-721c-4fc1-ada7-2de83174aeaa,40044138-2023,IDIS_BIP,c4d03cfc-721c-4fc1-ada7-2de83174aeaa,40044138,NORMALIZED,0.9
IDIS,c4d03cfc-721c-4fc1-ada7-2de83174aeaa,40044138-2023,IDIS_BIP,43fb3796-176d-4761-8b73-918819fe565e,40044138,NORMALIZED,0.9
IDIS,43fb3796-176d-4761-8b73-918819fe565e,40044138-2024,IDIS_BIP,c4d03cfc-721c-4fc1-ada7-2de83174aeaa,40044138,NORMALIZED,0.9
IDIS,43fb3796-176d-4761-8b73-918819fe565e,40044138-2024,IDIS_BIP,43fb3796-176d-4761-8b73-918819fe565e,40044138,NORMALIZED,0.9
CONVENIOS,23d36d5e-8ad3-44d9-81b9-e70b33314395,40044541,IDIS,b50717ce-7989-4c62-ad0e-25548acd8219,40044541-2022,NORMALIZED,0.9
CONVENIOS,23d36d5e-8ad3-44d9-81b9-e70b33314395,40044541,IDIS,dfbdac92-fdfa-43df-b401-04ca41a1c7fe,40044541-2023,NORMALIZED,0.9
CONVENIOS,23d36d5e-8ad3-44d9-81b9-e70b33314395,40044541,IDIS,5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541-2024,NORMALIZED,0.9
CONVENIOS,23d36d5e-8ad3-44d9-81b9-e70b33314395,40044541,IDIS_BIP,b50717ce-7989-4c62-ad0e-25548acd8219,40044541,EXACT,1.0
CONVENIOS,23d36d5e-8ad3-44d9-81b9-e70b33314395,40044541,IDIS_BIP,dfbdac92-fdfa-43df-b401-04ca41a1c7fe,40044541,EXACT,1.0
CONVENIOS,23d36d5e-8ad3-44d9-81b9-e70b33314395,40044541,IDIS_BIP,5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541,EXACT,1.0
IDIS,b50717ce-7989-4c62-ad0e-25548acd8219,40044541-2022,IDIS_BIP,b50717ce-7989-4c62-ad0e-25548acd8219,40044541,NORMALIZED,0.9
IDIS,b50717ce-7989-4c62-ad0e-25548acd8219,40044541-2022,IDIS_BIP,dfbdac92-fdfa-43df-b401-04ca41a1c7fe,40044541,NORMALIZED,0.9
IDIS,b50717ce-7989-4c62-ad0e-25548acd8219,40044541-2022,IDIS_BIP,5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541,NORMALIZED,0.9
IDIS,dfbdac92-fdfa-43df-b401-04ca41a1c7fe,40044541-2023,IDIS_BIP,b50717ce-7989-4c62-ad0e-25548acd8219,40044541,NORMALIZED,0.9
IDIS,dfbdac92-fdfa-43df-b401-04ca41a1c7fe,40044541-2023,IDIS_BIP,dfbdac92-fdfa-43df-b401-04ca41a1c7fe,40044541,NORMALIZED,0.9
IDIS,dfbdac92-fdfa-43df-b401-04ca41a1c7fe,40044541-2023,IDIS_BIP,5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541,NORMALIZED,0.9
IDIS,5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541-2024,IDIS_BIP,b50717ce-7989-4c62-ad0e-25548acd8219,40044541,NORMALIZED,0.9
IDIS,5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541-2024,IDIS_BIP,dfbdac92-fdfa-43df-b401-04ca41a1c7fe,40044541,NORMALIZED,0.9
IDIS,5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541-2024,IDIS_BIP,5bdc19fa-3b3a-424d-a524-a521b05577b9,40044541,NORMALIZED,0.9
CONVENIOS,738e69c4-02a5-4469-81d9-4a7bc9229c91,40059287,IDIS,5929e4df-6491-423d-85bc-65d585a84af8,40059287-2023,NORMALIZED,0.9
CONVENIOS,738e69c4-02a5-4469-81d9-4a7bc9229c91,40059287,IDIS,a8dad6a6-c8d9-4095-af33-5332c4895dc8,40059287-2024,NORMALIZED,0.9
CONVENIOS,738e69c4-02a5-4469-81d9-4a7bc9229c91,40059287,IDIS_BIP,5929e4df-6491-423d-85bc-65d585a84af8,40059287,EXACT,1.0
CONVENIOS,738e69c4-02a5-4469-81d9-4a7bc9229c91,40059287,IDIS_BIP,a8dad6a6-c8d9-4095-af33-5332c4895dc8,40059287,EXACT,1.0
IDIS,5929e4df-6491-423d-85bc-65d585a84af8,40059287-2023,IDIS_BIP,5929e4df-6491-423d-85bc-65d585a84af8,40059287,NORMALIZED,0.9
IDIS,5929e4df-6491-423d-85bc-65d585a84af8,40059287-2023,IDIS_BIP,a8dad6a6-c8d9-4095-af33-5332c4895dc8,40059287,NORMALIZED,0.9
IDIS,a8dad6a6-c8d9-4095-af33-5332c4895dc8,40059287-2024,IDIS_BIP,5929e4df-6491-423d-85bc-65d585a84af8,40059287,NORMALIZED,0.9
IDIS,a8dad6a6-c8d9-4095-af33-5332c4895dc8,40059287-2024,IDIS_BIP,a8dad6a6-c8d9-4095-af33-5332c4895dc8,40059287,NORMALIZED,0.9
CONVENIOS,db955b70-39ce-49ee-9d21-b78194e5c4a7,40055832,IDIS,3742c751-1033-4d94-b634-ab3e6628d970,40055832-2023,NORMALIZED,0.9
CONVENIOS,db955b70-39ce-49ee-9d21-b78194e5c4a7,40055832,IDIS_BIP,3742c751-1033-4d94-b634-ab3e6628d970,40055832,EXACT,1.0
IDIS,3742c751-1033-4d94-b634-ab3e6628d970,40055832-2023,IDIS_BIP,3742c751-1033-4d94-b634-ab3e6628d970,40055832,NORMALIZED,0.9
CONVENIOS,d1836b8b-18dc-46a0-b2d4-709509208701,30459763,IDIS,eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763-2021,NORMALIZED,0.9
CONVENIOS,d1836b8b-18dc-46a0-b2d4-709509208701,30459763,IDIS,7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763-2022,NORMALIZED,0.9
CONVENIOS,d1836b8b-18dc-46a0-b2d4-709509208701,30459763,IDIS,972cf862-e822-459c-87b1-3bb027942cd4,30459763-2023,NORMALIZED,0.9
CONVENIOS,d1836b8b-18dc-46a0-b2d4-709509208701,30459763,IDIS_BIP,eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763,EXACT,1.0
CONVENIOS,d1836b8b-18dc-46a0-b2d4-709509208701,30459763,IDIS_BIP,7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763,EXACT,1.0
CONVENIOS,d1836b8b-18dc-46a0-b2d4-709509208701,30459763,IDIS_BIP,972cf862-e822-459c-87b1-3bb027942cd4,30459763,EXACT,1.0
IDIS,eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763-2021,IDIS_BIP,eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763,NORMALIZED,0.9
IDIS,eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763-2021,IDIS_BIP,7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763,NORMALIZED,0.9
IDIS,eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763-2021,IDIS_BIP,972cf862-e822-459c-87b1-3bb027942cd4,30459763,NORMALIZED,0.9
IDIS,7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763-2022,IDIS_BIP,eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763,NORMALIZED,0.9
IDIS,7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763-2022,IDIS_BIP,7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763,NORMALIZED,0.9
IDIS,7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763-2022,IDIS_BIP,972cf862-e822-459c-87b1-3bb027942cd4,30459763,NORMALIZED,0.9
IDIS,972cf862-e822-459c-87b1-3bb027942cd4,30459763-2023,IDIS_BIP,eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763,NORMALIZED,0.9
IDIS,972cf862-e822-459c-87b1-3bb027942cd4,30459763-2023,IDIS_BIP,7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763,NORMALIZED,0.9
IDIS,972cf862-e822-459c-87b1-3bb027942cd4,30459763-2023,IDIS_BIP,972cf862-e822-459c-87b1-3bb027942cd4,30459763,NORMALIZED,0.9
CONVENIOS,9ca787c2-c0b2-439c-b005-92eca173f4ea,40056957,IDIS,057e1426-0425-4bc6-8d0c-19e0153e0cff,40056957-2023,NORMALIZED,0.9
CONVENIOS,9ca787c2-c0b2-439c-b005-92eca173f4ea,40056957,IDIS,2adafbd0-025f-41a3-9766-1d2a5dd665f0,40056957-2024,NORMALIZED,0.9
CONVENIOS,9ca787c2-c0b2-439c-b005-92eca173f4ea,40056957,IDIS_BIP,057e1426-0425-4bc6-8d0c-19e0153e0cff,40056957,EXACT,1.0
CONVENIOS,9ca787c2-c0b2-439c-b005-92eca173f4ea,40056957,IDIS_BIP,2adafbd0-025f-41a3-9766-1d2a5dd665f0,40056957,EXACT,1.0
IDIS,057e1426-0425-4bc6-8d0c-19e0153e0cff,40056957-2023,IDIS_BIP,057e1426-0425-4bc6-8d0c-19e0153e0cff,40056957,NORMALIZED,0.9
IDIS,057e1426-0425-4bc6-8d0c-19e0153e0cff,40056957-2023,IDIS_BIP,2adafbd0-025f-41a3-9766-1d2a5dd665f0,40056957,NORMALIZED,0.9
IDIS,2adafbd0-025f-41a3-9766-1d2a5dd665f0,40056957-2024,IDIS_BIP,057e1426-0425-4bc6-8d0c-19e0153e0cff,40056957,NORMALIZED,0.9
IDIS,2adafbd0-025f-41a3-9766-1d2a5dd665f0,40056957-2024,IDIS_BIP,2adafbd0-025f-41a3-9766-1d2a5dd665f0,40056957,NORMALIZED,0.9
CONVENIOS,bef2ea51-5d17-43a0-a6fc-72d6d6c905ec,40039600,IDIS,bda26f49-5191-412d-bf52-cd9a60380ee5,40039600-2022,NORMALIZED,0.9
CONVENIOS,bef2ea51-5d17-43a0-a6fc-72d6d6c905ec,40039600,IDIS,59721921-a8a6-4b6b-8958-8358f14e868b,40039600-2023,NORMALIZED,0.9
CONVENIOS,bef2ea51-5d17-43a0-a6fc-72d6d6c905ec,40039600,IDIS,0c310325-296d-4998-ad53-337e9d0f12e6,40039600-2024,NORMALIZED,0.9
CONVENIOS,bef2ea51-5d17-43a0-a6fc-72d6d6c905ec,40039600,IDIS_BIP,bda26f49-5191-412d-bf52-cd9a60380ee5,40039600,EXACT,1.0
CONVENIOS,bef2ea51-5d17-43a0-a6fc-72d6d6c905ec,40039600,IDIS_BIP,59721921-a8a6-4b6b-8958-8358f14e868b,40039600,EXACT,1.0
CONVENIOS,bef2ea51-5d17-43a0-a6fc-72d6d6c905ec,40039600,IDIS_BIP,0c310325-296d-4998-ad53-337e9d0f12e6,40039600,EXACT,1.0
IDIS,bda26f49-5191-412d-bf52-cd9a60380ee5,40039600-2022,IDIS_BIP,bda26f49-5191-412d-bf52-cd9a60380ee5,40039600,NORMALIZED,0.9
IDIS,bda26f49-5191-412d-bf52-cd9a60380ee5,40039600-2022,IDIS_BIP,59721921-a8a6-4b6b-8958-8358f14e868b,40039600,NORMALIZED,0.9
IDIS,bda26f49-5191-412d-bf52-cd9a60380ee5,40039600-2022,IDIS_BIP,0c310325-296d-4998-ad53-337e9d0f12e6,40039600,NORMALIZED,0.9
IDIS,59721921-a8a6-4b6b-8958-8358f14e868b,40039600-2023,IDIS_BIP,bda26f49-5191-412d-bf52-cd9a60380ee5,40039600,NORMALIZED,0.9
IDIS,59721921-a8a6-4b6b-8958-8358f14e868b,40039600-2023,IDIS_BIP,59721921-a8a6-4b6b-8958-8358f14e868b,40039600,NORMALIZED,0.9
IDIS,59721921-a8a6-4b6b-8958-8358f14e868b,40039600-2023,IDIS_BIP,0c310325-296d-4998-ad53-337e9d0f12e6,40039600,NORMALIZED,0.9
IDIS,0c310325-296d-4998-ad53-337e9d0f12e6,40039600-2024,IDIS_BIP,bda26f49-5191-412d-bf52-cd9a60380ee5,40039600,NORMALIZED,0.9
IDIS,0c310325-296d-4998-ad53-337e9d0f12e6,40039600-2024,IDIS_BIP,59721921-a8a6-4b6b-8958-8358f14e868b,40039600,NORMALIZED,0.9
IDIS,0c310325-296d-4998-ad53-337e9d0f12e6,40039600-2024,IDIS_BIP,0c310325-296d-4998-ad53-337e9d0f12e6,40039600,NORMALIZED,0.9
CONVENIOS,18259ad9-075c-4da4-9676-daef0c9fbc3b,40029931,IDIS,e54e8517-90b9-4661-989b-7c04bc456f58,40029931-2023,NORMALIZED,0.9
CONVENIOS,18259ad9-075c-4da4-9676-daef0c9fbc3b,40029931,IDIS,29db7cd3-557e-432e-95d6-41e9e946b0b8,40029931-2024,NORMALIZED,0.9
CONVENIOS,18259ad9-075c-4da4-9676-daef0c9fbc3b,40029931,IDIS_BIP,e54e8517-90b9-4661-989b-7c04bc456f58,40029931,EXACT,1.0
CONVENIOS,18259ad9-075c-4da4-9676-daef0c9fbc3b,40029931,IDIS_BIP,29db7cd3-557e-432e-95d6-41e9e946b0b8,40029931,EXACT,1.0
IDIS,e54e8517-90b9-4661-989b-7c04bc456f58,40029931-2023,IDIS_BIP,e54e8517-90b9-4661-989b-7c04bc456f58,40029931,NORMALIZED,0.9
IDIS,e54e8517-90b9-4661-989b-7c04bc456f58,40029931-2023,IDIS_BIP,29db7cd3-557e-432e-95d6-41e9e946b0b8,40029931,NORMALIZED,0.9
IDIS,29db7cd3-557e-432e-95d6-41e9e946b0b8,40029931-2024,IDIS_BIP,e54e8517-90b9-4661-989b-7c04bc456f58,40029931,NORMALIZED,0.9
IDIS,29db7cd3-557e-432e-95d6-41e9e946b0b8,40029931-2024,IDIS_BIP,29db7cd3-557e-432e-95d6-41e9e946b0b8,40029931,NORMALIZED,0.9
CONVENIOS,b4308140-5a56-4684-85ae-b3688834b1f5,40031488,IDIS,2675e7bd-2a1d-4eee-a595-e570e15a286f,40031488-2021,NORMALIZED,0.9
CONVENIOS,b4308140-5a56-4684-85ae-b3688834b1f5,40031488,IDIS,8489727c-112c-49ac-9727-4e52374347bf,40031488-2023,NORMALIZED,0.9
CONVENIOS,b4308140-5a56-4684-85ae-b3688834b1f5,40031488,IDIS,3bbbbbc0-d43b-46a3-b5a4-db9cce81417e,40031488-2024,NORMALIZED,0.9
